model,custom_fid,custom_kid_mean,custom_kid_std,mean_classifier_confidence,median_classifier_confidence,recognizability_rate_at_0.8,class_coverage,class_distribution_entropy,class_distribution_jsd,inception_score,feature_pairwise_distance,sobel_sharpness,training_minutes,sampling_total_seconds,sampling_ms_per_image,trainable_parameters,training_peak_gpu_memory_mb,sampling_peak_gpu_memory_mb,peak_gpu_memory_mb,final_training_loss,training_tail_cv,nonfinite_loss_count
VAE,89.72592868420574,1.001582145690918,0.04005714878439903,0.7995550632476807,0.8741821646690369,0.5908,15,0.6136246399440425,0.07038297306264692,3.2405686378479004,13.586098670959473,0.7649078369140625,1.6658180616667475,0.18049710000195773,0.03609942000039155,1955211,1514.99267578125,6317.7333984375,6317.7333984375,657.2406616210938,0.01636902909031358,0
DDPM,16.529847714795512,0.2003200352191925,0.02150622010231018,0.8794621825218201,0.9817540645599365,0.7582,15,0.7205167778028437,0.0072703115533494025,5.179288387298584,18.286277770996094,0.8288766741752625,5.624884478333358,53.20719159999862,10.641438319999724,5787075,3117.51220703125,7698.46923828125,7698.46923828125,0.025665104389190674,0.10379962129210385,0
LDM,37.535845707777185,0.5063713788986206,0.03338225185871124,0.9002043008804321,0.9885141849517822,0.8004,15,0.7256094659056793,0.027751932160677152,5.566003322601318,18.770832061767578,0.7828211784362793,3.782729886666736,3.8114405999949668,0.7622881199989934,7743439,1514.99267578125,5211.14501953125,5211.14501953125,0.20680327713489532,0.05900805431595893,0
