step,noise_mse
1,1.1273419857025146
51,0.4661327600479126
101,0.15831701457500458
151,0.1123143658041954
201,0.0808914378285408
251,0.06347943842411041
301,0.051941126585006714
351,0.052863072603940964
401,0.042032502591609955
451,0.05983923375606537
501,0.04759439080953598
551,0.03762667626142502
601,0.0376436784863472
651,0.04233239218592644
701,0.04354073852300644
751,0.0396699458360672
801,0.04246672987937927
851,0.03986386954784393
901,0.03698461875319481
951,0.03153235465288162
1001,0.03353011608123779
1051,0.033811043947935104
1101,0.03295959532260895
1151,0.032783545553684235
1201,0.03419890254735947
1251,0.0275579746812582
1301,0.03327866643667221
1351,0.026586230844259262
1401,0.02837369404733181
1451,0.030383329838514328
1501,0.03203333541750908
1551,0.03058438003063202
1601,0.030073901638388634
1651,0.030040811747312546
1701,0.029952045530080795
1751,0.02916642278432846
1801,0.02828860841691494
1851,0.031007148325443268
1901,0.02833692356944084
1951,0.027258675545454025
2001,0.02704988420009613
2051,0.027994228526949883
2101,0.024626336991786957
2151,0.03062247857451439
2201,0.028854813426733017
2251,0.02700752578675747
2301,0.02698901854455471
2351,0.025964319705963135
2401,0.026806211099028587
2451,0.024321144446730614
2501,0.026719599962234497
2551,0.03205222263932228
2601,0.02389894425868988
2651,0.02510332688689232
2701,0.025047151371836662
2751,0.023646101355552673
2801,0.024104230105876923
2851,0.026450596749782562
2901,0.02245190739631653
2951,0.02415499836206436
3001,0.027883723378181458
3051,0.02455686591565609
3101,0.028189269825816154
3151,0.027088452130556107
3201,0.0227243360131979
3251,0.02523880824446678
3301,0.02228647843003273
3351,0.023768827319145203
3401,0.022815724834799767
3451,0.02248741313815117
3501,0.02584974840283394
3551,0.02813076600432396
3601,0.0214269757270813
3651,0.025730986148118973
3701,0.02498338185250759
3751,0.02406539022922516
3801,0.020197097212076187
3851,0.025175971910357475
3901,0.025491993874311447
3951,0.022771840915083885
4001,0.020948469638824463
4051,0.025704240426421165
4101,0.022508196532726288
4151,0.02602669969201088
4201,0.025146566331386566
4251,0.022919580340385437
4301,0.020178673788905144
4351,0.0236729234457016
4401,0.027825912460684776
4451,0.023893948644399643
4501,0.02133394591510296
4551,0.022415032610297203
4601,0.025252174586057663
4651,0.02304152213037014
4701,0.023730836808681488
4751,0.028999632224440575
4801,0.025580614805221558
4851,0.022181963548064232
4901,0.023480169475078583
4951,0.02138880454003811
5000,0.026243500411510468
