noise_mse,lr,epoch_seconds
0.24472758430859137,0.0002,20.739532400002645
0.12603071884348474,0.00019959742939952392,7.886547599999176
0.10597243558230071,0.00019839295885986296,7.905921399997169
0.0962529822156347,0.00019639628606958533,7.912385299998277
0.09136356002297895,0.00019362348706397373,7.917265000000043
0.08843424184055164,0.00019009688679024194,7.904906100000517
0.08584889910858252,0.00018584487936018664,7.911413599998923
0.08343660844297245,0.0001809016994374948,7.920908000000054
0.0807937312999676,0.00017530714660036114,7.9258921000000555
0.07963273404487248,0.0001691062648986865,7.935298399999738
0.07828840574827688,0.0001623489801858734,7.939964599998348
0.07842899550651682,0.00015508969814521028,8.075077000001329
0.07664259651611591,0.00014738686624729989,7.929063100000349
0.07595296910610692,0.00013930250316539238,7.923291800001607
0.07578151981378424,0.00013090169943749476,7.917659300001105
0.07471738794240458,0.00012225209339563145,7.908612200000789
0.07382968530572694,0.00011342332658176557,7.907916700001806
0.0736773195194787,0.00010448648303505152,7.914295000002312
0.07314871508499672,9.551351696494853e-05,7.9195171000028495
0.0724549677608342,8.657667341823447e-05,7.923062600002595
0.07276696609012012,7.774790660436858e-05,7.901141900001676
0.07235416487373154,6.909830056250527e-05,7.91526789999989
0.07192517264649786,6.0697496834607674e-05,7.915101099999447
0.07171374315331722,5.2613133752700145e-05,7.906844000001001
0.07151189973128252,4.491030185478976e-05,7.908020200000465
0.07105228587471206,3.765101981412666e-05,7.911198599998897
0.07107495246776219,3.089373510131355e-05,7.912208899997495
0.07071571039228604,2.4692853399638917e-05,7.909643599999981
0.07061420085615125,1.9098300562505266e-05,8.003278899999714
0.0706895880144218,1.415512063981339e-05,7.9075349000013375
0.07034646950919053,9.903113209758096e-06,7.916668999998365
0.07050243572428308,6.376512936026279e-06,7.9164181999985885
0.0702308311673074,3.603713930414676e-06,7.91619609999907
0.0703587921272064,1.6070411401370332e-06,7.921233400000347
0.07063281073652465,4.025706004760932e-07,7.914000699998724
