noise_mse,lr,epoch_seconds
0.2696818254631141,0.0002,20.85455269999875
0.1266743402028906,0.00019959742939952392,7.906423700002051
0.1072417894570992,0.00019839295885986296,7.930682700000034
0.0978289535590287,0.00019639628606958533,8.086908900000708
0.09146046394418025,0.00019362348706397373,7.90380820000064
0.08788530053249721,0.00019009688679024194,7.877840000001015
0.08529915378011506,0.00018584487936018664,7.899919100000261
0.08392172165471933,0.0001809016994374948,7.934376900000643
0.0803243215998699,0.00017530714660036114,7.899825799999235
0.0791028418160718,0.0001691062648986865,8.009451300000364
0.07888581089932344,0.0001623489801858734,7.960932600002707
0.07705741105922337,0.00015508969814521028,8.018868800001655
0.07694256703915267,0.00014738686624729989,8.08708420000039
0.07541287549096963,0.00013930250316539238,8.018302200001926
0.075390605962482,0.00013090169943749476,8.078060499999992
0.07513466130556731,0.00012225209339563145,8.058574200000294
0.07436501632990508,0.00011342332658176557,7.984408799999073
0.07322296731430909,0.00010448648303505152,7.900435900002776
0.0730419965653584,9.551351696494853e-05,7.860065800003213
0.07298917477500849,8.657667341823447e-05,7.85458429999926
0.0724291223390349,7.774790660436858e-05,7.87307630000214
0.07225715291911158,6.909830056250527e-05,7.869310900001437
0.07208413951869669,6.0697496834607674e-05,7.855998400002136
0.07180337839085481,5.2613133752700145e-05,7.924015500000678
0.07154086013806277,4.491030185478976e-05,7.863453400001163
0.0710801041588701,3.765101981412666e-05,7.90560010000263
0.07091710421031919,3.089373510131355e-05,7.8787511000009545
0.07105128415699663,2.4692853399638917e-05,8.119230800002697
0.07049501378988397,1.9098300562505266e-05,8.133853499999532
0.07034135905319247,1.415512063981339e-05,8.101863799998682
0.07087182831661455,9.903113209758096e-06,7.896792699997604
0.07064889987994885,6.376512936026279e-06,7.926138999999239
0.0699667348686991,3.603713930414676e-06,8.072904500000732
0.07050682154708895,1.6070411401370332e-06,7.875433400000475
0.07045610647263198,4.025706004760932e-07,7.8493742999999085
