model,custom_fid,custom_kid_mean,custom_kid_std,mean_classifier_confidence,median_classifier_confidence,recognizability_rate_at_0.8,class_coverage,class_distribution_entropy,inception_score,inception_score_std,feature_pairwise_distance,sobel_sharpness,nearest_neighbor_mean_distance,nearest_neighbor_median_distance,memorization_rate_below_real_1pct_threshold,training_minutes,sampling_total_seconds,sampling_ms_per_image,trainable_parameters,peak_gpu_memory_mb,final_training_loss,training_tail_cv,training_loss_slope,nonfinite_loss_count
VAE,37.11705155561245,1.5762177944183349,0.08721275950944632,0.717120349407196,0.7340298891067505,0.4222,10,0.9597319045267092,4.236060619354248,0.10431502922530482,10.309739112854004,0.5396980047225952,2.12766170501709,2.1281638145446777,0.0,0.42554137000000386,0.041468400002486305,0.008293680000497261,1700865,558.15380859375,236.28959593098958,0.0004684774786098698,-1.5158658165377181,0
DDPM,12.898909954895316,0.565768814086914,0.12574478349618354,0.8584882616996765,0.9601399898529053,0.7138,10,0.9579327972638904,6.233238267898559,0.20807777847360875,14.358016014099121,0.6064438819885254,1.5849665403366089,1.438110589981079,0.0,4.84890053333329,41.00746679999793,8.201493359999587,5216833,6274.93408203125,0.07037999943412583,0.003411154327484367,-0.001777789507021301,0
