step,noise_mse
1,1.1440412998199463
51,0.4698561131954193
101,0.17039434611797333
151,0.12015243619680405
201,0.10779666155576706
251,0.0778425931930542
301,0.06257611513137817
351,0.05110775679349899
401,0.04859818518161774
451,0.04859773442149162
501,0.03860723227262497
551,0.03653666004538536
601,0.03820520266890526
651,0.03760847449302673
701,0.032370276749134064
751,0.03886771947145462
801,0.03498624637722969
851,0.03450755774974823
901,0.03330473229289055
951,0.038790926337242126
1001,0.03073171339929104
1051,0.029382236301898956
1101,0.034773699939250946
1151,0.03153194859623909
1201,0.033556774258613586
1251,0.030268041417002678
1301,0.026940003037452698
1351,0.029876193031668663
1401,0.027542736381292343
1451,0.03242307901382446
1501,0.031609077006578445
1551,0.02747846022248268
1601,0.03364032506942749
1651,0.02810116857290268
1701,0.029348595067858696
1751,0.02830469235777855
1801,0.02940678596496582
1851,0.03154977411031723
1901,0.022242829203605652
1951,0.026089556515216827
2001,0.02704986184835434
2051,0.02267516776919365
2101,0.028806008398532867
2151,0.02425350248813629
2201,0.027470406144857407
2251,0.024459168314933777
2301,0.025784865021705627
2351,0.022679511457681656
2401,0.029756352305412292
2451,0.025055866688489914
2501,0.024651966989040375
2551,0.024093955755233765
2601,0.025515293702483177
2651,0.02164459228515625
2701,0.02225714549422264
2751,0.028302203863859177
2801,0.027303922921419144
2851,0.023066280409693718
2901,0.02551451325416565
2951,0.023253336548805237
3001,0.02360888198018074
3051,0.025466319173574448
3101,0.02361471578478813
3151,0.02536614239215851
3201,0.022322630509734154
3251,0.02616581693291664
3301,0.026860501617193222
3351,0.026054564863443375
3401,0.02142217382788658
3451,0.024638142436742783
3501,0.025145437568426132
3551,0.02323625236749649
3601,0.02522580325603485
3651,0.02221347950398922
3701,0.02643006108701229
3751,0.022229477763175964
3801,0.02342146635055542
3851,0.024620607495307922
3901,0.026061562821269035
3951,0.026654532179236412
4001,0.02585653029382229
4051,0.023788144811987877
4101,0.02459617517888546
4151,0.02681249938905239
4201,0.02330259047448635
4251,0.024038657546043396
4301,0.02458590269088745
4351,0.026029041036963463
4401,0.02211625501513481
4451,0.02502971515059471
4501,0.023868298158049583
4551,0.023940790444612503
4601,0.02170041762292385
4651,0.02248072437942028
4701,0.021549448370933533
4751,0.02510095201432705
4801,0.023643162101507187
4851,0.020419275388121605
4901,0.027539273723959923
4951,0.02330005168914795
5000,0.023892387747764587
