model,custom_fid,custom_kid_mean,custom_kid_std,mean_classifier_confidence,median_classifier_confidence,recognizability_rate_at_0.8,class_coverage,class_distribution_entropy,class_distribution_jsd,inception_score,feature_pairwise_distance,sobel_sharpness,training_minutes,sampling_total_seconds,sampling_ms_per_image,trainable_parameters,training_peak_gpu_memory_mb,sampling_peak_gpu_memory_mb,peak_gpu_memory_mb,final_training_loss,training_tail_cv,nonfinite_loss_count
VAE,116.18857999174057,1.099611520767212,0.0563979409635067,0.7955028414726257,0.8688275814056396,0.577,10,0.8794661305825108,0.07035497369258241,4.407074928283691,13.213570594787598,0.5541554093360901,1.61224058166675,0.1805566999973962,0.03611133999947924,1955211,1498.6181640625,6302.48388671875,6302.48388671875,940.4844360351562,0.02140543008513009,0
DDPM,31.095759127955194,0.363060861825943,0.036005083471536636,0.9284502863883972,0.9979952573776245,0.8554,10,0.9682117419259225,0.01766101728489184,7.693972110748291,19.585227966308594,0.6101886034011841,5.553577486666715,53.096587699998054,10.61931753999961,5787075,3104.9501953125,7682.5322265625,7682.5322265625,0.023892387747764587,0.08197016985147405,0
LDM,50.79174751479711,0.6811744570732117,0.05192480608820915,0.9511229395866394,0.9998610019683838,0.899,10,0.9625965207745261,0.02324407838573079,8.121376037597656,20.519222259521484,0.5219417810440063,3.4657958533333537,3.8070453999971505,0.7614090799994302,7743439,1498.6181640625,5195.8330078125,5195.8330078125,0.23205235600471497,0.03593699477357167,0
