step,noise_mse
1,1.0975534915924072
51,0.4589366316795349
101,0.16000106930732727
151,0.12471198290586472
201,0.10781441628932953
251,0.07251891493797302
301,0.058883219957351685
351,0.04608575627207756
401,0.0463876947760582
451,0.05221441388130188
501,0.038506727665662766
551,0.04079359397292137
601,0.03889158368110657
651,0.03866064175963402
701,0.03364518657326698
751,0.04106182977557182
801,0.037322863936424255
851,0.035659611225128174
901,0.0361911915242672
951,0.038788340985774994
1001,0.03193363547325134
1051,0.03052482008934021
1101,0.035541534423828125
1151,0.031094729900360107
1201,0.0363529697060585
1251,0.031033210456371307
1301,0.02787592262029648
1351,0.030959904193878174
1401,0.028349613770842552
1451,0.0313480943441391
1501,0.031621478497982025
1551,0.02988242171704769
1601,0.03263860195875168
1651,0.02909175306558609
1701,0.031233301386237144
1751,0.02897302620112896
1801,0.030628493055701256
1851,0.03182896971702576
1901,0.02264130674302578
1951,0.028010424226522446
2001,0.0269281268119812
2051,0.022653406485915184
2101,0.0293264202773571
2151,0.025733258575201035
2201,0.02610962651669979
2251,0.02550077997148037
2301,0.025120459496974945
2351,0.02256843075156212
2401,0.03166010230779648
2451,0.026650320738554
2501,0.0266854427754879
2551,0.025437211617827415
2601,0.02624931000173092
2651,0.02327973209321499
2701,0.0217130146920681
2751,0.03003576397895813
2801,0.02872321382164955
2851,0.025900401175022125
2901,0.02517530880868435
2951,0.023023098707199097
3001,0.0243641696870327
3051,0.02568194270133972
3101,0.023068567737936974
3151,0.024678483605384827
3201,0.02245473861694336
3251,0.027331266552209854
3301,0.029714304953813553
3351,0.02745908871293068
3401,0.020857056602835655
3451,0.024388715624809265
3501,0.025991512462496758
3551,0.023195168003439903
3601,0.027504459023475647
3651,0.022030800580978394
3701,0.02622423693537712
3751,0.020935673266649246
3801,0.023495040833950043
3851,0.025586506351828575
3901,0.025543391704559326
3951,0.02631235122680664
4001,0.02486812137067318
4051,0.022588584572076797
4101,0.02514001727104187
4151,0.02795162796974182
4201,0.023185934871435165
4251,0.023988856002688408
4301,0.025189101696014404
4351,0.029057111591100693
4401,0.02126035839319229
4451,0.02715626172721386
4501,0.0220786239951849
4551,0.024917542934417725
4601,0.01961708813905716
4651,0.022228991612792015
4701,0.021650101989507675
4751,0.023185372352600098
4801,0.02063712477684021
4851,0.018276410177350044
4901,0.030615445226430893
4951,0.023645952343940735
5000,0.023000400513410568
