noise_mse,lr,epoch_seconds
0.2478820637896143,0.0002,20.503978300002927
0.12839820505730037,0.00019959742939952392,7.803648199998861
0.10807063764539258,0.00019839295885986296,7.7929237999996985
0.09717774840778318,0.00019639628606958533,7.79896970000118
0.09251539691768844,0.00019362348706397373,7.797407199999725
0.08926582053817551,0.00019009688679024194,7.78316679999989
0.08608455121003349,0.00018584487936018664,7.8151131000013265
0.08343319325097676,0.0001809016994374948,7.7986541999998735
0.08167754190749135,0.00017530714660036114,7.793376200002967
0.08049157210465135,0.0001691062648986865,7.811494400000811
0.07930841720823584,0.0001623489801858734,7.787394299997686
0.07740397532952242,0.00015508969814521028,7.868677099999331
0.0772823506388171,0.00014738686624729989,7.800924600000144
0.07586982756339271,0.00013930250316539238,7.803463500000362
0.07632684129579313,0.00013090169943749476,7.792205199999444
0.07595365173343954,0.00012225209339563145,7.8022031000000425
0.07404013067997735,0.00011342332658176557,7.790385899999819
0.07324855479186979,0.00010448648303505152,7.783840600000985
0.07336607100120907,9.551351696494853e-05,7.808379999998579
0.07303217798471451,8.657667341823447e-05,7.785037500001636
0.0719495499185447,7.774790660436858e-05,7.791899600000761
0.07289923496287444,6.909830056250527e-05,7.815864500000316
0.07216152420331692,6.0697496834607674e-05,7.804878400002053
0.07170096592142663,5.2613133752700145e-05,7.789767700000084
0.07071076076606224,4.491030185478976e-05,7.811915800000861
0.07204315991237245,3.765101981412666e-05,7.782745100001193
0.07145469545804221,3.089373510131355e-05,7.789318200000707
0.07079444324661946,2.4692853399638917e-05,7.804170100000192
0.0711512983102223,1.9098300562505266e-05,7.8737657999990915
0.07051793858408928,1.415512063981339e-05,7.7968662999992375
0.0705635134002258,9.903113209758096e-06,7.807145199996739
0.07120617658927522,6.376512936026279e-06,7.781535699999949
0.0705921810505719,3.603713930414676e-06,7.801591199997347
0.07130811787370978,1.6070411401370332e-06,7.797668299997895
0.07038616787256866,4.025706004760932e-07,7.7867760000008275
