total,reconstruction,kl,test_total,lr
352.76981228841146,340.0953057861328,12.674507350667318,262.83154497070313,0.002
254.97060655110678,239.42279981282553,15.54780514017741,252.32157202148437,0.001992114701314478
248.74508680826824,233.11020393066406,15.634883205668132,247.98641584472657,0.001968583161128631
245.55646914876303,229.78986302083334,15.766606532287598,246.63558869628906,0.0019297764858882515
243.92571346028646,228.0510984049479,15.874615139770508,244.69689997558595,0.0018763066800438636
242.33780406901042,226.36738692220052,15.970416733296712,243.774341015625,0.0018090169943749475
241.41352783203126,225.35815137532552,16.055376289876303,243.48368061523436,0.0017289686274214115
240.68033905436198,224.6025637858073,16.07777499186198,242.679839453125,0.0016374239897486895
240.16056517740884,224.05726611328126,16.103299252319335,241.9763915283203,0.0015358267949789964
239.53498748372397,223.36822814941405,16.166759458414713,241.3261530517578,0.0014257792915650725
239.08048396809895,222.90156062011718,16.178923204549154,240.72340993652344,0.0013090169943749473
238.76027256673177,222.57143568522136,16.18883746032715,240.38480974121094,0.0011873813145857248
238.31757552083334,222.1221307861328,16.195444076538084,240.3079698730469,0.0010627905195293135
237.9955811360677,221.78889458007814,16.206687330118815,240.16403239746094,0.0009372094804706867
237.83595882161458,221.63324396158853,16.202714586385092,239.5774083251953,0.0008126186854142754
237.5460446126302,221.3035380533854,16.24250588582357,239.6801008544922,0.0006909830056250529
237.33424402669272,221.06960077311197,16.26464350077311,239.17243576660155,0.0005742207084349273
237.08970365397136,220.81011455891928,16.279588503011066,239.0052923828125,0.0004641732050210031
236.9322748372396,220.64456768391926,16.28770674235026,238.77432836914062,0.00036257601025131025
236.75183289388022,220.45754763997397,16.29428452453613,238.750041796875,0.00027103137257858867
236.6067630452474,220.30588885904947,16.300874283854167,238.66071005859374,0.00019098300562505268
236.4884040201823,220.18883855794272,16.29956614888509,238.47802353515624,0.00012369331995613645
236.40421612955728,220.07248130696615,16.33173499247233,238.43963103027343,7.022351411174866e-05
236.35045011393228,220.02721928710938,16.32323156534831,238.4196438964844,3.141683887136904e-05
236.28959593098958,219.9518151936849,16.337781030273437,238.45628491210937,7.885298685522236e-06
