noise_mse,lr,epoch_seconds
0.2609370294316062,0.0002,20.72712319999846
0.1345535560414709,0.00019959742939952392,7.903111299998272
0.10955470941703895,0.00019839295885986296,7.999863900000491
0.09840587179722457,0.00019639628606958533,8.22391929999867
0.09283037714917085,0.00019362348706397373,7.9570955999988655
0.08785768572626443,0.00019009688679024194,7.875678299998981
0.08647948542031748,0.00018584487936018664,7.886631100001978
0.08397639491434755,0.0001809016994374948,7.915172399996663
0.08094095220339709,0.00017530714660036114,7.926372100002482
0.07994402277058568,0.0001691062648986865,7.912315200002922
0.07915843175403003,0.0001623489801858734,7.8874667000018235
0.0789530807784919,0.00015508969814521028,8.004730599997856
0.07648140872860777,0.00014738686624729989,7.874924900002952
0.07662983842450997,0.00013930250316539238,7.86856319999788
0.07464420165995071,0.00013090169943749476,8.017477599998529
0.07490181961450083,0.00012225209339563145,7.957945900001505
0.07444546384544208,0.00011342332658176557,7.961834000001545
0.07382349721316633,0.00010448648303505152,8.07743230000051
0.073764033101756,9.551351696494853e-05,8.019609399998444
0.07315757870674133,8.657667341823447e-05,7.910999499999889
0.07314650059260171,7.774790660436858e-05,7.896788599999127
0.07276230934878876,6.909830056250527e-05,7.99591849999706
0.07205738846598,6.0697496834607674e-05,8.02696019999712
0.07074001624152579,5.2613133752700145e-05,7.933178399998724
0.07178820708188517,4.491030185478976e-05,7.805761999999959
0.07113451048217971,3.765101981412666e-05,7.8157122999982676
0.07071193436096454,3.089373510131355e-05,7.8128905999983544
0.07126065150930963,2.4692853399638917e-05,7.875553999998374
0.07010894448592744,1.9098300562505266e-05,8.118233900000632
0.07083162652521298,1.415512063981339e-05,8.001010399999359
0.07031357243400195,9.903113209758096e-06,7.853706699999748
0.07066187108385152,6.376512936026279e-06,8.015781199999765
0.07070900692508139,3.603713930414676e-06,7.909818700001779
0.07066527638455918,1.6070411401370332e-06,7.930420699998649
0.07037999943412583,4.025706004760932e-07,8.029260799998156
