noise_mse,lr,epoch_seconds
0.2700309907567912,0.0002,20.76587870000003
0.13324527339688663,0.00019959742939952392,7.909117100000003
0.10916993060502513,0.00019839295885986296,7.939609400000336
0.09825443579205151,0.00019639628606958533,7.895296999999118
0.09265387045412228,0.00019362348706397373,7.91892160000134
0.08789853289209563,0.00019009688679024194,7.918686400000297
0.08558727132863012,0.00018584487936018664,7.915995200000907
0.08373556710008917,0.0001809016994374948,7.937275300002511
0.08128086092143223,0.00017530714660036114,7.908709200000885
0.07997984336367969,0.0001691062648986865,7.911175400000502
0.07885796332667613,0.0001623489801858734,7.948548200001824
0.07808945636297095,0.00015508969814521028,8.018914000000223
0.0768447971806444,0.00014738686624729989,7.912392800000816
0.07574037937768574,0.00013930250316539238,7.943283500000689
0.07517717971370139,0.00013090169943749476,7.9111560999990616
0.07517008560484853,0.00012225209339563145,7.936187899998913
0.07431607744817076,0.00011342332658176557,7.912774600001285
0.07336540712878623,0.00010448648303505152,7.909853400000429
0.07223947127831393,9.551351696494853e-05,7.937521799998649
0.07313044574753992,8.657667341823447e-05,7.9238164000016695
0.07316094135929799,7.774790660436858e-05,7.9162873000022955
0.07300629942067738,6.909830056250527e-05,7.9436056000013195
0.07188630643589743,6.0697496834607674e-05,7.905964000001404
0.07212484114128968,5.2613133752700145e-05,7.92166929999803
0.07207902430974204,4.491030185478976e-05,7.93923409999843
0.07193430410376911,3.765101981412666e-05,7.918452400001115
0.07158029297816343,3.089373510131355e-05,7.9354190999983985
0.0709492415189743,2.4692853399638917e-05,7.8825843000013265
0.07146404709281592,1.9098300562505266e-05,8.019325900000695
0.0708965603262186,1.415512063981339e-05,7.943284000000858
0.07018439677254908,9.903113209758096e-06,7.9068977999995695
0.07078584399202774,6.376512936026279e-06,7.9731034000033105
0.07119795243287909,3.603713930414676e-06,7.918822999999975
0.07097613695880463,1.6070411401370332e-06,7.843231599999854
0.0705101220258351,4.025706004760932e-07,7.859261999998125
