step,noise_mse
1,1.072346568107605
51,0.7882562875747681
101,0.5201513767242432
151,0.4480613172054291
201,0.4070507287979126
251,0.34520038962364197
301,0.3853873610496521
351,0.34135323762893677
401,0.35026437044143677
451,0.38962072134017944
501,0.34287500381469727
551,0.3056899905204773
601,0.32364481687545776
651,0.32825303077697754
701,0.3325992822647095
751,0.2940945327281952
801,0.3314967155456543
851,0.32817506790161133
901,0.29964035749435425
951,0.31202250719070435
1001,0.29872480034828186
1051,0.2892657518386841
1101,0.3140633702278137
1151,0.3046784996986389
1201,0.2792823016643524
1251,0.2796551585197449
1301,0.2988554835319519
1351,0.2906818389892578
1401,0.2646979093551636
1451,0.29488861560821533
1501,0.28665441274642944
1551,0.3178820013999939
1601,0.27872318029403687
1651,0.3168027997016907
1701,0.29901760816574097
1751,0.2669750452041626
1801,0.2663682699203491
1851,0.27321845293045044
1901,0.29761260747909546
1951,0.29795488715171814
2001,0.2793149948120117
2051,0.28199243545532227
2101,0.30443811416625977
2151,0.2936318516731262
2201,0.2877720892429352
2251,0.2765483856201172
2301,0.2721843719482422
2351,0.2704617977142334
2401,0.2669292688369751
2451,0.27797770500183105
2501,0.26851367950439453
2551,0.2690523564815521
2601,0.2809443771839142
2651,0.27035629749298096
2701,0.27283281087875366
2751,0.2570459842681885
2801,0.2608896493911743
2851,0.2467232346534729
2901,0.2655206322669983
2951,0.24491724371910095
3001,0.25912266969680786
3051,0.28231725096702576
3101,0.23539122939109802
3151,0.25739139318466187
3201,0.2754043638706207
3251,0.2282262146472931
3301,0.24516993761062622
3351,0.27297502756118774
3401,0.23980900645256042
3451,0.23984049260616302
3501,0.2441401481628418
3551,0.25023379921913147
3601,0.28192415833473206
3651,0.2645115256309509
3701,0.2754494547843933
3751,0.26902908086776733
3801,0.23975545167922974
3851,0.26153886318206787
3901,0.25968509912490845
3951,0.26000940799713135
4001,0.25240981578826904
4051,0.28680211305618286
4101,0.2977752685546875
4151,0.2625465393066406
4201,0.24797284603118896
4251,0.2843707799911499
4301,0.24981704354286194
4351,0.29420217871665955
4401,0.2589927911758423
4451,0.2595074772834778
4501,0.24888084828853607
4551,0.2556295692920685
4601,0.2301711142063141
4651,0.22481372952461243
4701,0.23529350757598877
4751,0.24324753880500793
4801,0.24130238592624664
4851,0.2593677341938019
4901,0.24375535547733307
4951,0.25775760412216187
5000,0.25811469554901123
