model,custom_fid,custom_kid_mean,custom_kid_std,mean_classifier_confidence,median_classifier_confidence,recognizability_rate_at_0.8,class_coverage,class_distribution_entropy,class_distribution_jsd,inception_score,feature_pairwise_distance,sobel_sharpness,training_minutes,sampling_total_seconds,sampling_ms_per_image,trainable_parameters,training_peak_gpu_memory_mb,sampling_peak_gpu_memory_mb,peak_gpu_memory_mb,final_training_loss,training_tail_cv,nonfinite_loss_count
VAE,84.30327643713663,0.9679168462753296,0.042857151478528976,0.7860602140426636,0.8498384952545166,0.5642,15,0.6552164033516406,0.06177621190836531,3.46189284324646,13.87771987915039,0.7692409753799438,1.6653260033333936,0.18278219999774592,0.03655643999954918,1955211,1514.99267578125,6317.7333984375,6317.7333984375,657.7589111328125,0.021059528804635984,0
DDPM,17.088039764557184,0.2078290432691574,0.0178578682243824,0.8811931610107422,0.9835587739944458,0.7574,15,0.7215756244460658,0.006691167690883402,5.246227264404297,18.299047470092773,0.8288193345069885,5.627946975000062,53.12917580000067,10.625835160000133,5787075,3117.51220703125,7698.46923828125,7698.46923828125,0.026243500411510468,0.08990275519041403,0
LDM,32.70268941662591,0.40947237610816956,0.02022644132375717,0.9047871828079224,0.9931080341339111,0.8084,15,0.7243697624492458,0.02833992994906375,5.606574535369873,19.06928825378418,0.7842563390731812,3.775156270000055,3.815705799999705,0.763141159999941,7743439,1514.99267578125,5211.14501953125,5211.14501953125,0.18848271667957306,0.05631233592558834,0
