model,custom_fid,custom_kid_mean,custom_kid_std,mean_classifier_confidence,median_classifier_confidence,recognizability_rate_at_0.8,class_coverage,class_distribution_entropy,inception_score,inception_score_std,feature_pairwise_distance,sobel_sharpness,nearest_neighbor_mean_distance,nearest_neighbor_median_distance,memorization_rate_below_real_1pct_threshold,training_minutes,sampling_total_seconds,sampling_ms_per_image,trainable_parameters,peak_gpu_memory_mb,final_training_loss,training_tail_cv,training_loss_slope,nonfinite_loss_count
VAE,51.24386180271759,2.4276010274887083,0.09351199534165593,0.7041367888450623,0.7159438133239746,0.4108,10,0.9453581243557259,3.9635980129241943,0.08135335697338499,9.704961776733398,0.5602914094924927,2.3149547576904297,2.318427562713623,0.0078125,0.4113604100000278,0.03970190000109142,0.007940380000218284,1700865,558.15380859375,236.55870857747396,0.0005345204118067517,-1.5703912556527966,0
DDPM,26.046434322990365,1.4160955429077149,0.18807896731871832,0.8536370992660522,0.9647670388221741,0.699,10,0.8998121572684894,5.406249237060547,0.12113003560686508,14.188485145568848,0.5110311508178711,1.5833204984664917,1.4354476928710938,0.0234375,4.714659456666717,40.33306160000211,8.066612320000424,5216833,6274.93408203125,0.07042917018306666,0.0038638081132837546,-0.001641792824872736,0
