total,reconstruction,kl,test_total,lr
366.6487881998698,353.6093892985026,13.039398520406086,264.4896447265625,0.002
256.0322833902995,240.38067939453126,15.651603532918294,253.29141088867186,0.001992114701314478
249.24969266764322,233.59009555664062,15.659597430419922,249.4419356201172,0.001968583161128631
246.02867685546875,230.1917017903646,15.836975560506184,246.9062545410156,0.0019297764858882515
244.14976784667968,228.16439971516928,15.985368574523926,244.91462565917968,0.0018763066800438636
242.74267777506512,226.66520596516926,16.077471504211427,244.47560161132813,0.0018090169943749475
241.67220661621093,225.5417000406901,16.130507165018717,243.24018193359376,0.0017289686274214115
240.9870939778646,224.7856583902995,16.201434513346353,242.36414011230468,0.0016374239897486895
240.2664542154948,224.03208596191405,16.234367742919922,242.05950620117187,0.0015358267949789964
239.75278241373698,223.45774917805988,16.295034657796226,241.30516440429687,0.0014257792915650725
239.30132701009114,223.01147211914062,16.289855892944335,241.21267419433593,0.0013090169943749473
238.91748780110677,222.56704770507812,16.350440096028645,241.01894682617188,0.0011873813145857248
238.50237625325522,222.16872506510416,16.333651022338866,240.27601416015625,0.0010627905195293135
238.20942451171874,221.85602088216146,16.353404462687173,240.07179423828126,0.0009372094804706867
237.88471476236978,221.5232701171875,16.361443775431315,239.76339814453124,0.0008126186854142754
237.67170689290364,221.27683888346354,16.394868373616536,240.029687109375,0.0006909830056250529
237.43968528645834,221.0350377034505,16.404646760050454,239.409521875,0.0005742207084349273
237.19678482259116,220.79117164713543,16.40561272583008,239.08169150390626,0.0004641732050210031
237.00229272460936,220.57227969563803,16.430013907877605,238.95771633300782,0.00036257601025131025
236.80431950683592,220.3543432779948,16.449975577799478,238.81939399414063,0.00027103137257858867
236.72710016276042,220.2539697591146,16.473130416870116,238.70468344726564,0.00019098300562505268
236.54797784830728,220.09234138183595,16.455637084960937,238.62356767578126,0.00012369331995613645
236.47375553385416,220.00165138346355,16.47210446980794,238.45016435546876,7.022351411174866e-05
236.4239407389323,219.93153758951823,16.4924026357015,238.51663566894533,3.141683887136904e-05
236.35224602864582,219.88873721516927,16.463509503173828,238.43505756835938,7.885298685522236e-06
