noise_mse,lr,epoch_seconds
0.282904806835898,0.0002,20.575306899998395
0.12743514056863456,0.00019959742939952392,7.856527300002199
0.10805668887393229,0.00019839295885986296,7.871350100002019
0.09839715204876044,0.00019639628606958533,7.872180300000764
0.09306880895947588,0.00019362348706397373,7.859975100000156
0.08792414785972957,0.00019009688679024194,7.864820400001918
0.08556508529802849,0.00018584487936018664,7.871575799999846
0.08431448055238559,0.0001809016994374948,7.872648999997182
0.08236592327212465,0.00017530714660036114,7.881090200000472
0.08052448787052056,0.0001691062648986865,7.874980799999321
0.07941431796242451,0.0001623489801858734,7.87149270000009
0.07830414047528958,0.00015508969814521028,8.003371200000402
0.07692946056867468,0.00014738686624729989,7.881237099998543
0.0767093244297751,0.00013930250316539238,7.869435899996461
0.07596036586268194,0.00013090169943749476,7.8727393000008306
0.07438520560490675,0.00012225209339563145,7.873185000000376
0.07421651097207234,0.00011342332658176557,7.8804739999977755
0.07412913454503849,0.00010448648303505152,7.877841200002877
0.0732811754890557,9.551351696494853e-05,7.894320100000186
0.07318910159941378,8.657667341823447e-05,7.902398099999118
0.07204935738238795,7.774790660436858e-05,7.906224900001689
0.0712566448953645,6.909830056250527e-05,7.890939300003083
0.07250709600489715,6.0697496834607674e-05,7.8675800999990315
0.07189431375470655,5.2613133752700145e-05,7.869516200000362
0.07151230694404964,4.491030185478976e-05,7.869586800003162
0.07133568270966925,3.765101981412666e-05,7.975047300002188
0.07100828158958204,3.089373510131355e-05,8.039590899999894
0.07135119212084803,2.4692853399638917e-05,8.034287099999347
0.07096256200095703,1.9098300562505266e-05,8.167645199999242
0.07040515439263706,1.415512063981339e-05,8.008705600001122
0.07096215427435677,9.903113209758096e-06,8.057467700000416
0.06973900800121241,6.376512936026279e-06,8.01067569999941
0.07075350680227938,3.603713930414676e-06,7.971495399997366
0.0707740953256344,1.6070411401370332e-06,7.921131499999319
0.0709272232548944,4.025706004760932e-07,7.951191799998924
