model,custom_fid,custom_kid_mean,custom_kid_std,mean_classifier_confidence,median_classifier_confidence,recognizability_rate_at_0.8,class_coverage,class_distribution_entropy,inception_score,inception_score_std,feature_pairwise_distance,sobel_sharpness,nearest_neighbor_mean_distance,nearest_neighbor_median_distance,memorization_rate_below_real_1pct_threshold,training_minutes,sampling_total_seconds,sampling_ms_per_image,trainable_parameters,peak_gpu_memory_mb,final_training_loss,training_tail_cv,training_loss_slope,nonfinite_loss_count
VAE,39.24509873541706,1.5196326494216919,0.0990259076130443,0.7306039929389954,0.7578734755516052,0.4544,10,0.9305829897581241,4.1684633731842045,0.12850155539062366,10.068397521972656,0.5407307147979736,2.3589344024658203,2.249455213546753,0.0,0.37893481666663625,0.037962999998853775,0.007592599999770755,1700865,558.15380859375,236.52809792480468,0.0005182088768015292,-1.4172162093099003,0
DDPM,7.017946594018554,0.2880506992340088,0.04185939776411779,0.8198243379592896,0.9205317497253418,0.6336,10,0.9922214963568813,6.064479541778565,0.11919702702102726,13.846650123596191,0.6841232776641846,1.8399455547332764,1.7976776361465454,0.0234375,4.762684411666669,40.552774800002226,8.110554960000444,5216833,6274.93408203125,0.07038616787256866,0.005047068690053088,-0.0016719279501514822,0
