dataset,model,seed_mean,seed_std,classifier_accuracy_mean,classifier_accuracy_std,classifier_balanced_accuracy_mean,classifier_balanced_accuracy_std,classifier_test_loss_mean,classifier_test_loss_std,classifier_training_seconds_mean,classifier_training_seconds_std,classifier_peak_gpu_memory_mb_mean,classifier_peak_gpu_memory_mb_std,custom_fid_mean,custom_fid_std,custom_kid_mean_mean,custom_kid_mean_std,custom_kid_std_mean,custom_kid_std_std,mean_classifier_confidence_mean,mean_classifier_confidence_std,median_classifier_confidence_mean,median_classifier_confidence_std,recognizability_rate_at_0.8_mean,recognizability_rate_at_0.8_std,class_coverage_mean,class_coverage_std,class_distribution_entropy_mean,class_distribution_entropy_std,class_distribution_jsd_mean,class_distribution_jsd_std,inception_score_mean,inception_score_std,feature_pairwise_distance_mean,feature_pairwise_distance_std,sobel_sharpness_mean,sobel_sharpness_std,training_minutes_mean,training_minutes_std,sampling_total_seconds_mean,sampling_total_seconds_std,sampling_ms_per_image_mean,sampling_ms_per_image_std,trainable_parameters_mean,trainable_parameters_std,training_peak_gpu_memory_mb_mean,training_peak_gpu_memory_mb_std,sampling_peak_gpu_memory_mb_mean,sampling_peak_gpu_memory_mb_std,peak_gpu_memory_mb_mean,peak_gpu_memory_mb_std,final_training_loss_mean,final_training_loss_std,training_tail_cv_mean,training_tail_cv_std,nonfinite_loss_count_mean,nonfinite_loss_count_std
fashion_mnist,DDPM,2.0,1.5811388300841898,0.9423,0.0,0.9422999620437622,0.0,0.3242669518470764,0.0,218.58681649999932,0.0,1028.552734375,0.0,29.643865279892104,1.4937759113723914,0.3486790776252746,0.01868271248125052,0.03269381634891028,0.004559276776978656,0.9279455780982971,0.0015773494000201173,0.9981071472167968,0.00019631655665485517,0.85308,0.0069765320897993525,10.0,0.0,0.9732638191418262,0.004452612615294207,0.015202579775042918,0.0023213339096767017,7.785000324249268,0.08846243710883699,19.594668579101562,0.042285757718359275,0.6080985188484191,0.008995858344370979,5.552243354333307,0.0021960261044629294,53.05589875999867,0.03935364623505058,10.611179751999734,0.00787072924701046,5787075.0,0.0,3104.5251953125,0.950328890437455,7682.5322265625,0.0,7682.5322265625,0.0,0.02403829731047148,0.0018165668347599193,0.07840795354503219,0.01660342105491969,0.0,0.0
fashion_mnist,LDM,2.0,1.5811388300841898,0.9423,0.0,0.9422999620437622,0.0,0.3242669518470764,0.0,218.58681649999932,0.0,1028.552734375,0.0,52.012651714047976,0.7082355357053262,0.6870371103286743,0.015410339901322937,0.04568379372358318,0.0064611740999659,0.9513375163078308,0.0024947577875782385,0.9998664259910583,3.14182635547689e-05,0.8992799999999999,0.005664980141183166,10.0,0.0,0.9603406386573872,0.0032492045508365807,0.02512851747547104,0.002247173288209239,8.078940200805665,0.04923221750759067,20.480453491210938,0.11161991779937475,0.5066786706447601,0.01055784256927626,3.4840749989999558,0.05189274228212855,3.813961779998499,0.00583446462658142,0.7627923559996999,0.0011668929253162742,7743439.0,0.0,1513.15888671875,32.514044301346324,5195.8330078125,0.0,5195.8330078125,0.0,0.25497208237648006,0.01588973932321936,0.05572141017306932,0.013501625408299163,0.0,0.0
fashion_mnist,VAE,2.0,1.5811388300841898,0.9423,0.0,0.9422999620437622,0.0,0.3242669518470764,0.0,218.58681649999932,0.0,1028.552734375,0.0,119.09657917494162,2.8724195382820885,1.1133272647857666,0.02108550746892684,0.0565982602536678,0.011601442581081747,0.793942642211914,0.004387184802064361,0.8614670872688294,0.008106874504289095,0.57264,0.009975369667335634,10.0,0.0,0.8684069058788179,0.007655372920088011,0.07690308860941046,0.0047038827058573564,4.2930450439453125,0.1004051899385127,13.005435371398926,0.14303519802602582,0.5462247252464294,0.008479114438503325,1.6122141160000076,0.002233843704333974,0.18124663999915352,0.000958468890452335,0.03624932799983066,0.0001916937780904566,1955211.0,0.0,1513.15888671875,32.514044301346324,6300.85888671875,3.6336104634370945,6300.85888671875,3.6336104634370945,937.614501953125,15.284387322759924,0.018403636796588317,0.002718254851084346,0.0,0.0
fashion_product_images,DDPM,2.0,1.5811388300841898,0.8805340829234012,0.0,0.7740155458450317,0.0,0.4851741012099421,0.0,59.13895670000056,0.0,996.20947265625,0.0,16.67426052000223,0.8535604659556958,0.20797407627105707,0.016288989648717604,0.02053218819200988,0.0025805129004749716,0.8789906620979309,0.0032027057217711924,0.9817259311676025,0.002323691835303135,0.75556,0.006623292232719325,15.0,0.0,0.727784517376285,0.010193615330787364,0.006200817832451,0.001249053187197924,5.2829999923706055,0.0912688220860273,18.356444549560546,0.10294316077512408,0.8266587376594543,0.002105823463465572,5.6225943659999995,0.005617195858417882,53.1201928999988,0.056016646999993015,10.624038579999759,0.011203329399998286,5787075.0,0.0,3117.51220703125,0.0,7698.46923828125,0.0,7698.46923828125,0.0,0.02365037016570562,0.0024824383515146074,0.09860662013462149,0.03169402155082439,0.0,0.0
fashion_product_images,LDM,2.0,1.5811388300841898,0.8805340829234012,0.0,0.7740155458450317,0.0,0.4851741012099421,0.0,59.13895670000056,0.0,996.20947265625,0.0,33.65256323939068,2.212385135481824,0.4286562204360962,0.04468256179940207,0.028437750414013818,0.005655335477923632,0.8962722063064575,0.006835174395067927,0.9894513249397278,0.0024335968092659413,0.79012,0.015411424333915374,15.0,0.0,0.7336703482951648,0.008151206442615438,0.02676194976237778,0.0029197593484132697,5.6368687629699705,0.06985640623553552,18.983522415161133,0.18092690746405193,0.7821146130561829,0.0017694763139156494,3.7824293226666974,0.010571848604895427,3.8245758599994586,0.016107841218677282,0.7649151719998917,0.003221568243735478,7743439.0,0.0,1514.99267578125,0.0,5211.14501953125,0.0,5211.14501953125,0.0,0.18631769120693203,0.018253894487265273,0.059080785171802166,0.015774167739967464,0.0,0.0
fashion_product_images,VAE,2.0,1.5811388300841898,0.8805340829234012,0.0,0.7740155458450317,0.0,0.4851741012099421,0.0,59.13895670000056,0.0,996.20947265625,0.0,83.88045969990189,3.7983194110787486,0.9402865290641784,0.04895685856118008,0.03899152353405948,0.0025869457364691255,0.7898579955101013,0.006422567384524686,0.8591766476631164,0.009740193978442781,0.572,0.011871815362445606,15.0,0.0,0.6436834824092901,0.019328119115263043,0.06082830488731704,0.006747601671134623,3.4052275657653808,0.10402551160927892,13.811839866638184,0.13052207879680355,0.7671126127243042,0.002886814237267076,1.6644689950000369,0.0017981974836889063,0.1818711600004462,0.0014614447170428592,0.0363742320000892,0.00029228894340855395,1955211.0,0.0,1514.99267578125,0.0,6317.7333984375,0.0,6317.7333984375,0.0,661.7542236328125,4.224205319494539,0.0158464691473184,0.003435003781729091,0.0,0.0
