model,custom_fid,custom_kid_mean,custom_kid_std,mean_classifier_confidence,median_classifier_confidence,recognizability_rate_at_0.8,class_coverage,class_distribution_entropy,class_distribution_jsd,inception_score,feature_pairwise_distance,sobel_sharpness,training_minutes,sampling_total_seconds,sampling_ms_per_image,trainable_parameters,training_peak_gpu_memory_mb,sampling_peak_gpu_memory_mb,peak_gpu_memory_mb,final_training_loss,training_tail_cv,nonfinite_loss_count
VAE,82.72033436520246,0.9327882528305054,0.037711065262556076,0.7849112153053284,0.8518864512443542,0.5632,15,0.6609858988815668,0.06108331890261384,3.5060391426086426,13.889629364013672,0.7639020681381226,1.6616000850001,0.1839137999995728,0.03678275999991456,1955211,1514.99267578125,6317.7333984375,6317.7333984375,665.3731689453125,0.011736332705171392,0
DDPM,16.520021979061177,0.20507363975048065,0.022427218034863472,0.8733818531036377,0.9777350425720215,0.7438,15,0.7453541614086162,0.007026357381627906,5.42793083190918,18.536048889160156,0.825202226638794,5.615656138333361,53.055229799996596,10.61104595999932,5787075,3117.51220703125,7698.46923828125,7698.46923828125,0.019996371120214462,0.10498644367986124,0
LDM,32.404285181315075,0.3921166956424713,0.02564108557999134,0.8908726572990417,0.9867864847183228,0.7746,15,0.7364292995094321,0.023331458506944652,5.613070964813232,18.943132400512695,0.7828870415687561,3.770670276666715,3.8121269999974174,0.7624253999994834,7743439,1514.99267578125,5211.14501953125,5211.14501953125,0.1957387626171112,0.07380484432052362,0
