step,noise_mse
1,1.069950819015503
51,0.4152096211910248
101,0.1765536367893219
151,0.10233151912689209
201,0.0947050079703331
251,0.0679025948047638
301,0.061139196157455444
351,0.06224594637751579
401,0.04715289920568466
451,0.044396549463272095
501,0.043587446212768555
551,0.04757837578654289
601,0.043787479400634766
651,0.03673676773905754
701,0.040814489126205444
751,0.04019834101200104
801,0.03677164763212204
851,0.04023483395576477
901,0.042739059776067734
951,0.039079371839761734
1001,0.03639698773622513
1051,0.03418607637286186
1101,0.03340582549571991
1151,0.03604363277554512
1201,0.03171781823039055
1251,0.0351402685046196
1301,0.02680218033492565
1351,0.027755213901400566
1401,0.028805330395698547
1451,0.030404947698116302
1501,0.03009335696697235
1551,0.03032909706234932
1601,0.028030257672071457
1651,0.03113391622900963
1701,0.027167877182364464
1751,0.0298936665058136
1801,0.029757153242826462
1851,0.026577871292829514
1901,0.031041225418448448
1951,0.026091506704688072
2001,0.02601616084575653
2051,0.02433955669403076
2101,0.029086804017424583
2151,0.030936475843191147
2201,0.026029452681541443
2251,0.032456398010253906
2301,0.02768164873123169
2351,0.026665836572647095
2401,0.027928918600082397
2451,0.027934333309531212
2501,0.02903141640126705
2551,0.02743547223508358
2601,0.028585311025381088
2651,0.027583342045545578
2701,0.026063254103064537
2751,0.02535269223153591
2801,0.027963845059275627
2851,0.02866223081946373
2901,0.026179727166891098
2951,0.02815326675772667
3001,0.025994867086410522
3051,0.028426453471183777
3101,0.02455865405499935
3151,0.02185846120119095
3201,0.024887915700674057
3251,0.02595170959830284
3301,0.025414619594812393
3351,0.022172128781676292
3401,0.024765104055404663
3451,0.02513505332171917
3501,0.02893301472067833
3551,0.024701092392206192
3601,0.026225220412015915
3651,0.028120342642068863
3701,0.024109860882163048
3751,0.028360862284898758
3801,0.02671421691775322
3851,0.02663695625960827
3901,0.02453799359500408
3951,0.023652132600545883
4001,0.02335222437977791
4051,0.02591908536851406
4101,0.02625124715268612
4151,0.027928229421377182
4201,0.02608218789100647
4251,0.02559763751924038
4301,0.02467333897948265
4351,0.027057476341724396
4401,0.023972606286406517
4451,0.02599235437810421
4501,0.02623777650296688
4551,0.022879494354128838
4601,0.02615971490740776
4651,0.023754112422466278
4701,0.022229677066206932
4751,0.02249753102660179
4801,0.024281710386276245
4851,0.02214287780225277
4901,0.02503173053264618
4951,0.02464090846478939
5000,0.023346474394202232
